DOM_RTED,human_classification
0.11224489795918367,-1
0.30943396226415093,-1
0.3375,-1
0.30943396226415093,-1
0.30943396226415093,-1
0.14673913043478262,-1
0.30943396226415093,-1
0.30943396226415093,-1
0.30943396226415093,-1
0.30943396226415093,-1
0.2023121387283237,-1
0.30943396226415093,-1
0.2023121387283237,-1
0.3375,-1
0.3375,-1
0.3375,-1
0.2023121387283237,-1
0.35294117647058826,-1
0.37662337662337664,-1
0.38461538461538464,-1
0.35564853556485354,-1
0.34156378600823045,-1
0.2023121387283237,-1
0.30855018587360594,-1
0.30943396226415093,-1
0.30943396226415093,-1
0.30943396226415093,-1
0.3375,-1
0.2023121387283237,-1
0.29949238578680204,-1
0.34156378600823045,-1
0.30943396226415093,-1
0.30943396226415093,-1
0.30943396226415093,-1
0.30943396226415093,-1
0.14423076923076922,-1
0.30855018587360594,-1
0.30943396226415093,-1
0.30943396226415093,-1
0.30943396226415093,-1
0.18181818181818182,-1
0.11224489795918367,-1
0.30943396226415093,-1
0.2023121387283237,-1
0.3375,-1
0.34156378600823045,-1
0.2023121387283237,-1
0.31,-1
0.401673640167364,-1
0.35564853556485354,-1
0.2023121387283237,-1
0.19909502262443438,-1
0.34156378600823045,-1
0.0,1
0.14285714285714285,-1
0.336322869955157,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.25139664804469275,-1
0.39919354838709675,-1
0.336322869955157,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.2215568862275449,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.0,1
0.39919354838709675,-1
0.0,1
0.336322869955157,-1
0.336322869955157,-1
0.336322869955157,-1
0.0,1
0.3333333333333333,-1
0.3598130841121495,-1
0.3686635944700461,-1
0.2972972972972973,-1
0.34513274336283184,-1
0.0,1
0.4087301587301587,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.336322869955157,-1
0.0,1
0.2,-1
0.34513274336283184,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.2931937172774869,-1
0.4087301587301587,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.3251231527093596,-1
0.25139664804469275,-1
0.39919354838709675,-1
0.336322869955157,-1
0.34513274336283184,-1
0.0,1
0.21311475409836064,-1
0.38738738738738737,-1
0.2972972972972973,-1
0.0,1
0.3480392156862745,-1
0.34513274336283184,-1
0.336322869955157,-1
0.3026315789473684,-1
0.0,1
0.09206349206349207,-1
0.09206349206349207,-1
0.34552845528455284,-1
0.09206349206349207,-1
0.0,1
0.09206349206349207,-1
0.09206349206349207,-1
0.3974358974358974,-1
0.09206349206349207,-1
0.09206349206349207,-1
0.09206349206349207,-1
0.09206349206349207,-1
0.336322869955157,-1
0.09206349206349207,-1
0.336322869955157,-1
0.0,1
0.0,1
0.0,1
0.336322869955157,-1
0.3763837638376384,-1
0.38434163701067614,-1
0.3873239436619718,-1
0.34256055363321797,-1
0.010238907849829351,-1
0.336322869955157,-1
0.10344827586206896,-1
0.09206349206349207,-1
0.09206349206349207,-1
0.09206349206349207,-1
0.0,1
0.336322869955157,-1
0.3643724696356275,-1
0.010238907849829351,-1
0.09206349206349207,-1
0.09206349206349207,-1
0.09206349206349207,-1
0.09206349206349207,-1
0.3488372093023256,-1
0.10344827586206896,-1
0.09206349206349207,-1
0.09206349206349207,-1
0.09206349206349207,-1
0.34444444444444444,-1
0.34552845528455284,-1
0.09206349206349207,-1
0.010238907849829351,-1
0.336322869955157,-1
0.356,-1
0.41522491349480967,-1
0.34256055363321797,-1
0.336322869955157,-1
0.4132841328413284,-1
0.010238907849829351,-1
0.0,1
0.14285714285714285,-1
0.0,1
0.336322869955157,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.25139664804469275,-1
0.39919354838709675,-1
0.336322869955157,-1
0.0,1
0.39919354838709675,-1
0.39919354838709675,-1
0.2215568862275449,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.0,1
0.39919354838709675,-1
0.0,1
0.336322869955157,-1
0.336322869955157,-1
0.336322869955157,-1
0.0,1
0.3333333333333333,-1
0.3598130841121495,-1
0.0,1
0.3686635944700461,-1
0.2972972972972973,-1
0.34513274336283184,-1
0.0,1
0.4087301587301587,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.336322869955157,-1
0.0,1
0.2,-1
0.34513274336283184,-1
0.2931937172774869,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.2931937172774869,-1
0.4087301587301587,-1
0.39919354838709675,-1
0.3251231527093596,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.3251231527093596,-1
0.25139664804469275,-1
0.39919354838709675,-1
0.3096446700507614,-1
0.3096446700507614,-1
0.3096446700507614,-1
0.3096446700507614,-1
0.0,1
0.14285714285714285,-1
0.0,1
0.336322869955157,-1
0.0,1
0.0,1
0.39919354838709675,-1
0.336322869955157,-1
0.0,1
0.14285714285714285,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.0,1
0.19767441860465115,-1
0.0,1
0.0,1
0.336322869955157,-1
0.0,1
0.39919354838709675,-1
0.0,1
0.336322869955157,-1
0.2,-1
0.2,-1
0.336322869955157,-1
0.0,1
0.0,1
0.34513274336283184,-1
0.0,1
0.3333333333333333,-1
0.0,1
0.0,1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.0,1
0.39919354838709675,-1
0.0,1
0.336322869955157,-1
0.0,1
0.21311475409836064,-1
0.2972972972972973,-1
0.0,1
0.39919354838709675,-1
0.39919354838709675,-1
0.336322869955157,-1
0.0,1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.25,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.23809523809523808,-1
0.39919354838709675,-1
0.4351464435146444,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.0,1
0.0,1
0.34513274336283184,-1
0.336322869955157,-1
0.0,1
0.2972972972972973,-1
0.336322869955157,-1
0.0,1
0.39919354838709675,-1
0.39919354838709675,-1
0.3480392156862745,-1
0.0,1
0.2,-1
0.336322869955157,-1
0.3480392156862745,-1
0.3480392156862745,-1
0.27472527472527475,-1
0.2215568862275449,-1
0.4351464435146444,-1
0.3480392156862745,-1
0.39919354838709675,-1
0.3480392156862745,-1
0.2,-1
0.336322869955157,-1
0.0,1
0.14285714285714285,-1
0.2023121387283237,-1
0.2023121387283237,-1
0.0,1
0.336322869955157,-1
0.34513274336283184,-1
0.0,1
0.21311475409836064,-1
0.38738738738738737,-1
0.2972972972972973,-1
0.0,1
0.0,1
0.3480392156862745,-1
0.34513274336283184,-1
0.34513274336283184,-1
0.30735930735930733,-1
0.010238907849829351,-1
0.10062893081761007,-1
0.10062893081761007,-1
0.3534136546184739,-1
0.10062893081761007,-1
0.010238907849829351,-1
0.10062893081761007,-1
0.10062893081761007,-1
0.4050632911392405,-1
0.10062893081761007,-1
0.10062893081761007,-1
0.10062893081761007,-1
0.10062893081761007,-1
0.34513274336283184,-1
0.10062893081761007,-1
0.34513274336283184,-1
0.010238907849829351,-1
0.010238907849829351,-1
0.010238907849829351,-1
0.34513274336283184,-1
0.3795620437956204,-1
0.3873239436619718,-1
0.3902439024390244,-1
0.3424657534246575,-1
0.0,1
0.34513274336283184,-1
0.09937888198757763,-1
0.10062893081761007,-1
0.10062893081761007,-1
0.10062893081761007,-1
0.010238907849829351,-1
0.34513274336283184,-1
0.364,-1
0.0,1
0.10062893081761007,-1
0.10062893081761007,-1
0.10062893081761007,-1
0.10062893081761007,-1
0.3563218390804598,-1
0.09937888198757763,-1
0.10062893081761007,-1
0.10062893081761007,-1
0.10062893081761007,-1
0.3516483516483517,-1
0.3534136546184739,-1
0.10062893081761007,-1
0.34513274336283184,-1
0.3557312252964427,-1
0.4178082191780822,-1
0.3424657534246575,-1
0.34513274336283184,-1
0.4197080291970803,-1
0.0,1
0.0,1
0.14285714285714285,-1
0.336322869955157,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.25139664804469275,-1
0.39919354838709675,-1
0.336322869955157,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.2215568862275449,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.0,1
0.39919354838709675,-1
0.0,1
0.336322869955157,-1
0.336322869955157,-1
0.336322869955157,-1
0.0,1
0.3333333333333333,-1
0.3598130841121495,-1
0.3686635944700461,-1
0.2972972972972973,-1
0.34513274336283184,-1
0.0,1
0.4087301587301587,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.336322869955157,-1
0.0,1
0.2,-1
0.34513274336283184,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.2931937172774869,-1
0.4087301587301587,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.3251231527093596,-1
0.25139664804469275,-1
0.39919354838709675,-1
0.21311475409836064,-1
0.38738738738738737,-1
0.2972972972972973,-1
0.0,1
0.3480392156862745,-1
0.34513274336283184,-1
0.21311475409836064,-1
0.26595744680851063,-1
0.356,-1
0.4036363636363636,-1
0.4036363636363636,-1
0.27184466019417475,-1
0.4036363636363636,-1
0.356,-1
0.4036363636363636,-1
0.4036363636363636,-1
0.25773195876288657,-1
0.4036363636363636,-1
0.4036363636363636,-1
0.4036363636363636,-1
0.4036363636363636,-1
0.21311475409836064,-1
0.4036363636363636,-1
0.21311475409836064,-1
0.356,-1
0.356,-1
0.356,-1
0.21311475409836064,-1
0.3333333333333333,-1
0.35269709543568467,-1
0.36065573770491804,-1
0.36947791164658633,-1
0.3557312252964427,-1
0.21311475409836064,-1
0.4121863799283154,-1
0.4036363636363636,-1
0.4036363636363636,-1
0.4036363636363636,-1
0.356,-1
0.21311475409836064,-1
0.04830917874396135,-1
0.3557312252964427,-1
0.4036363636363636,-1
0.4036363636363636,-1
0.4036363636363636,-1
0.4036363636363636,-1
0.3394495412844037,-1
0.4121863799283154,-1
0.4036363636363636,-1
0.4036363636363636,-1
0.4036363636363636,-1
0.34347826086956523,-1
0.27184466019417475,-1
0.4036363636363636,-1
0.3815261044176707,-1
0.36947791164658633,-1
0.21311475409836064,-1
0.341991341991342,-1
0.3557312252964427,-1
0.38738738738738737,-1
0.3700440528634361,-1
0.41522491349480967,-1
0.4554140127388535,-1
0.4554140127388535,-1
0.3877551020408163,-1
0.4554140127388535,-1
0.41522491349480967,-1
0.4554140127388535,-1
0.4554140127388535,-1
0.4034334763948498,-1
0.4554140127388535,-1
0.4554140127388535,-1
0.4554140127388535,-1
0.4554140127388535,-1
0.38738738738738737,-1
0.4554140127388535,-1
0.38738738738738737,-1
0.41522491349480967,-1
0.41522491349480967,-1
0.41522491349480967,-1
0.38738738738738737,-1
0.06666666666666667,-1
0.10357142857142858,-1
0.11307420494699646,-1
0.13194444444444445,-1
0.4178082191780822,-1
0.38738738738738737,-1
0.4559748427672956,-1
0.4554140127388535,-1
0.4554140127388535,-1
0.4554140127388535,-1
0.41522491349480967,-1
0.38738738738738737,-1
0.3821138211382114,-1
0.4178082191780822,-1
0.4554140127388535,-1
0.4554140127388535,-1
0.4554140127388535,-1
0.4554140127388535,-1
0.38132295719844356,-1
0.4559748427672956,-1
0.4554140127388535,-1
0.4554140127388535,-1
0.4554140127388535,-1
0.379182156133829,-1
0.3877551020408163,-1
0.4554140127388535,-1
0.13194444444444445,-1
0.38738738738738737,-1
0.4074074074074074,-1
0.4178082191780822,-1
0.2972972972972973,-1
0.32158590308370044,-1
0.34256055363321797,-1
0.3821656050955414,-1
0.3821656050955414,-1
0.3836734693877551,-1
0.3821656050955414,-1
0.34256055363321797,-1
0.3821656050955414,-1
0.3821656050955414,-1
0.3905579399141631,-1
0.3821656050955414,-1
0.3821656050955414,-1
0.3821656050955414,-1
0.3821656050955414,-1
0.2972972972972973,-1
0.3821656050955414,-1
0.2972972972972973,-1
0.34256055363321797,-1
0.34256055363321797,-1
0.34256055363321797,-1
0.2972972972972973,-1
0.07407407407407407,-1
0.08928571428571429,-1
0.0989399293286219,-1
0.0,1
0.3424657534246575,-1
0.2972972972972973,-1
0.3836477987421384,-1
0.3821656050955414,-1
0.3821656050955414,-1
0.3821656050955414,-1
0.34256055363321797,-1
0.2972972972972973,-1
0.3617886178861789,-1
0.3424657534246575,-1
0.3821656050955414,-1
0.3821656050955414,-1
0.3821656050955414,-1
0.3821656050955414,-1
0.36964980544747084,-1
0.3836477987421384,-1
0.3821656050955414,-1
0.3821656050955414,-1
0.3821656050955414,-1
0.3754646840148699,-1
0.3836734693877551,-1
0.3821656050955414,-1
0.2972972972972973,-1
0.3962962962962963,-1
0.3424657534246575,-1
0.0,1
0.14285714285714285,-1
0.0,1
0.336322869955157,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.25139664804469275,-1
0.39919354838709675,-1
0.336322869955157,-1
0.0,1
0.39919354838709675,-1
0.39919354838709675,-1
0.2215568862275449,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.0,1
0.39919354838709675,-1
0.0,1
0.336322869955157,-1
0.336322869955157,-1
0.336322869955157,-1
0.0,1
0.3333333333333333,-1
0.3598130841121495,-1
0.0,1
0.3686635944700461,-1
0.2972972972972973,-1
0.34513274336283184,-1
0.0,1
0.4087301587301587,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.336322869955157,-1
0.0,1
0.2,-1
0.34513274336283184,-1
0.2931937172774869,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.2931937172774869,-1
0.4087301587301587,-1
0.39919354838709675,-1
0.3251231527093596,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.3251231527093596,-1
0.25139664804469275,-1
0.39919354838709675,-1
0.3096446700507614,-1
0.3096446700507614,-1
0.3096446700507614,-1
0.3096446700507614,-1
0.0,1
0.14285714285714285,-1
0.0,1
0.336322869955157,-1
0.0,1
0.0,1
0.39919354838709675,-1
0.336322869955157,-1
0.0,1
0.14285714285714285,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.0,1
0.19767441860465115,-1
0.0,1
0.0,1
0.336322869955157,-1
0.0,1
0.39919354838709675,-1
0.0,1
0.336322869955157,-1
0.2,-1
0.2,-1
0.336322869955157,-1
0.0,1
0.0,1
0.34513274336283184,-1
0.0,1
0.3333333333333333,-1
0.0,1
0.0,1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.0,1
0.39919354838709675,-1
0.0,1
0.336322869955157,-1
0.0,1
0.21311475409836064,-1
0.2972972972972973,-1
0.0,1
0.39919354838709675,-1
0.39919354838709675,-1
0.336322869955157,-1
0.0,1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.25,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.23809523809523808,-1
0.39919354838709675,-1
0.4351464435146444,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.0,1
0.0,1
0.34513274336283184,-1
0.336322869955157,-1
0.0,1
0.2972972972972973,-1
0.336322869955157,-1
0.0,1
0.39919354838709675,-1
0.39919354838709675,-1
0.3480392156862745,-1
0.0,1
0.2,-1
0.336322869955157,-1
0.3480392156862745,-1
0.3480392156862745,-1
0.27472527472527475,-1
0.2215568862275449,-1
0.4351464435146444,-1
0.3480392156862745,-1
0.39919354838709675,-1
0.3480392156862745,-1
0.2,-1
0.336322869955157,-1
0.0,1
0.14285714285714285,-1
0.2023121387283237,-1
0.2023121387283237,-1
0.0,1
0.336322869955157,-1
0.34513274336283184,-1
0.0,1
0.21311475409836064,-1
0.38738738738738737,-1
0.2972972972972973,-1
0.0,1
0.3480392156862745,-1
0.34513274336283184,-1
0.0,1
0.14285714285714285,-1
0.336322869955157,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.25139664804469275,-1
0.39919354838709675,-1
0.336322869955157,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.2215568862275449,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.0,1
0.39919354838709675,-1
0.0,1
0.336322869955157,-1
0.336322869955157,-1
0.336322869955157,-1
0.0,1
0.3333333333333333,-1
0.3598130841121495,-1
0.3686635944700461,-1
0.2972972972972973,-1
0.34513274336283184,-1
0.0,1
0.4087301587301587,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.336322869955157,-1
0.0,1
0.2,-1
0.34513274336283184,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.2931937172774869,-1
0.4087301587301587,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.39919354838709675,-1
0.3251231527093596,-1
0.25139664804469275,-1
0.39919354838709675,-1
0.3480392156862745,-1
0.34513274336283184,-1
0.3480392156862745,-1
0.2679425837320574,-1
0.4132841328413284,-1
0.36824324324324326,-1
0.36824324324324326,-1
0.21585903083700442,-1
0.36824324324324326,-1
0.4132841328413284,-1
0.36824324324324326,-1
0.36824324324324326,-1
0.24186046511627907,-1
0.36824324324324326,-1
0.36824324324324326,-1
0.36824324324324326,-1
0.36824324324324326,-1
0.3480392156862745,-1
0.36824324324324326,-1
0.3480392156862745,-1
0.4132841328413284,-1
0.4132841328413284,-1
0.4132841328413284,-1
0.3480392156862745,-1
0.36507936507936506,-1
0.3549618320610687,-1
0.3584905660377358,-1
0.3962962962962963,-1
0.4197080291970803,-1
0.3480392156862745,-1
0.37666666666666665,-1
0.36824324324324326,-1
0.36824324324324326,-1
0.36824324324324326,-1
0.4132841328413284,-1
0.3480392156862745,-1
0.33771929824561403,-1
0.4197080291970803,-1
0.36824324324324326,-1
0.36824324324324326,-1
0.36824324324324326,-1
0.36824324324324326,-1
0.2301255230125523,-1
0.37666666666666665,-1
0.36824324324324326,-1
0.36824324324324326,-1
0.36824324324324326,-1
0.2549800796812749,-1
0.21585903083700442,-1
0.36824324324324326,-1
0.4197080291970803,-1
0.34513274336283184,-1
0.30735930735930733,-1
0.010238907849829351,-1
0.10062893081761007,-1
0.10062893081761007,-1
0.3534136546184739,-1
0.10062893081761007,-1
0.010238907849829351,-1
0.10062893081761007,-1
0.10062893081761007,-1
0.4050632911392405,-1
0.10062893081761007,-1
0.10062893081761007,-1
0.10062893081761007,-1
0.10062893081761007,-1
0.34513274336283184,-1
0.10062893081761007,-1
0.34513274336283184,-1
0.010238907849829351,-1
0.010238907849829351,-1
0.010238907849829351,-1
0.34513274336283184,-1
0.3795620437956204,-1
0.3873239436619718,-1
0.3902439024390244,-1
0.3424657534246575,-1
0.0,1
0.34513274336283184,-1
0.09937888198757763,-1
0.10062893081761007,-1
0.10062893081761007,-1
0.10062893081761007,-1
0.010238907849829351,-1
0.34513274336283184,-1
0.364,-1
0.0,1
0.10062893081761007,-1
0.10062893081761007,-1
0.10062893081761007,-1
0.10062893081761007,-1
0.3563218390804598,-1
0.09937888198757763,-1
0.10062893081761007,-1
0.10062893081761007,-1
0.10062893081761007,-1
0.3516483516483517,-1
0.3534136546184739,-1
0.10062893081761007,-1
0.0027100271002710027,1
0.013477088948787063,1
0.08040201005025126,-1
0.06870229007633588,-1
0.0663265306122449,-1
0.08270676691729323,-1
0.05912596401028278,-1
0.05426356589147287,-1
0.05426356589147287,-1
0.05426356589147287,-1
0.0027100271002710027,1
0.04909560723514212,-1
0.04415584415584416,-1
0.0027100271002710027,1
0.0707070707070707,-1
0.14583333333333334,-1
0.058823529411764705,-1
0.05641025641025641,-1
0.07304785894206549,-1
0.04909560723514212,-1
0.140625,-1
0.04415584415584416,-1
0.04415584415584416,-1
0.04415584415584416,-1
0.14583333333333334,-1
0.1791044776119403,-1
0.4295652173913043,-1
0.14659685863874344,-1
0.14136125654450263,-1
0.556687898089172,-1
0.07304785894206549,-1
0.04415584415584416,-1
0.2,-1
0.17391304347826086,-1
0.178743961352657,-1
0.5594936708860759,-1
0.14105793450881612,-1
0.12860892388451445,-1
0.18269230769230768,-1
0.1778846153846154,-1
0.18269230769230768,-1
0.5606060606060606,-1
0.13315926892950392,-1
0.556687898089172,-1
0.15025906735751296,-1
0.008086253369272238,1
0.14507772020725387,-1
0.4260869565217391,-1
0.5666251556662516,-1
0.07537688442211055,-1
0.15104166666666666,-1
0.14583333333333334,-1
0.556687898089172,-1
0.06361323155216285,-1
0.17433414043583534,-1
0.13838120104438642,-1
0.061224489795918366,-1
0.07769423558897243,-1
0.05398457583547558,-1
0.04909560723514212,-1
0.008086253369272238,1
0.0707070707070707,-1
0.07537688442211055,-1
0.14360313315926893,-1
0.13838120104438642,-1
0.14360313315926893,-1
0.5586734693877551,-1
0.06361323155216285,-1
0.14393939393939395,-1
0.010810810810810811,1
0.04909560723514212,-1
0.1954674220963173,-1
0.07575757575757576,-1
0.0639386189258312,-1
0.008130081300813009,1
0.061224489795918366,-1
0.07808564231738035,-1
0.06153846153846154,-1
0.05426356589147287,-1
0.04935064935064935,-1
0.008130081300813009,1
0.07575757575757576,-1
0.0639386189258312,-1
0.07769423558897243,-1
0.06153846153846154,-1
0.07808564231738035,-1
0.05426356589147287,-1
0.04935064935064935,-1
0.04935064935064935,-1
0.04935064935064935,-1
0.058823529411764705,-1
0.0027100271002710027,1
0.0027100271002710027,1
0.0707070707070707,-1
0.05398457583547558,-1
0.058823529411764705,-1
0.05641025641025641,-1
0.07304785894206549,-1
0.04909560723514212,-1
0.04415584415584416,-1
0.0027100271002710027,1
0.0707070707070707,-1
0.058823529411764705,-1
0.05641025641025641,-1
0.07304785894206549,-1
0.04909560723514212,-1
0.04415584415584416,-1
0.04909560723514212,-1
0.04415584415584416,-1
0.04415584415584416,-1
0.0,1
0.14136125654450263,-1
0.13612565445026178,-1
0.556687898089172,-1
0.04909560723514212,-1
0.14105793450881612,-1
0.008086253369272238,1
0.07537688442211055,-1
0.06361323155216285,-1
0.061224489795918366,-1
0.07769423558897243,-1
0.05398457583547558,-1
0.04909560723514212,-1
0.008086253369272238,1
0.04909560723514212,-1
0.07537688442211055,-1
0.06361323155216285,-1
0.061224489795918366,-1
0.07769423558897243,-1
0.05398457583547558,-1
0.04909560723514212,-1
0.04909560723514212,-1
0.04909560723514212,-1
0.0707070707070707,-1
0.0707070707070707,-1
0.18,-1
0.5592356687898089,-1
0.14609571788413098,-1
0.013477088948787063,1
0.058823529411764705,-1
0.07304785894206549,-1
0.18407960199004975,-1
0.05641025641025641,-1
0.5592356687898089,-1
0.14609571788413098,-1
0.013477088948787063,1
0.08040201005025126,-1
0.06870229007633588,-1
0.0663265306122449,-1
0.08270676691729323,-1
0.05912596401028278,-1
0.05426356589147287,-1
0.010752688172043012,1
0.07769423558897243,-1
0.06598984771573604,-1
0.06361323155216285,-1
0.08,-1
0.05641025641025641,-1
0.05154639175257732,-1
0.05154639175257732,-1
0.05154639175257732,-1
0.0,1
0.04639175257731959,-1
0.04145077720207254,-1
0.0,1
0.06801007556675064,-1
0.14285714285714285,-1
0.05612244897959184,-1
0.05370843989769821,-1
0.07035175879396985,-1
0.04639175257731959,-1
0.13766233766233765,-1
0.04145077720207254,-1
0.04145077720207254,-1
0.04145077720207254,-1
0.14285714285714285,-1
0.1761786600496278,-1
0.4270833333333333,-1
0.14360313315926893,-1
0.13838120104438642,-1
0.55470737913486,-1
0.07035175879396985,-1
0.04145077720207254,-1
0.19718309859154928,-1
0.1710843373493976,-1
0.17590361445783131,-1
0.5575221238938053,-1
0.13819095477386933,-1
0.1256544502617801,-1
0.17985611510791366,-1
0.1750599520383693,-1
0.17985611510791366,-1
0.5586380832282472,-1
0.13020833333333334,-1
0.55470737913486,-1
0.14728682170542637,-1
0.005376344086021506,1
0.1421188630490956,-1
0.4236111111111111,-1
0.5646766169154229,-1
0.07268170426065163,-1
0.14805194805194805,-1
0.14285714285714285,-1
0.55470737913486,-1
0.06091370558375635,-1
0.17149758454106281,-1
0.140625,-1
0.058524173027989825,-1
0.075,-1
0.05128205128205128,-1
0.04639175257731959,-1
0.005376344086021506,1
0.07268170426065163,-1
0.14583333333333334,-1
0.140625,-1
0.14583333333333334,-1
0.5592356687898089,-1
0.06091370558375635,-1
0.14609571788413098,-1
0.013477088948787063,1
0.04639175257731959,-1
0.192090395480226,-1
0.07304785894206549,-1
0.061224489795918366,-1
0.005405405405405406,1
0.058524173027989825,-1
0.07537688442211055,-1
0.058823529411764705,-1
0.05154639175257732,-1
0.046632124352331605,-1
0.005405405405405406,1
0.07304785894206549,-1
0.061224489795918366,-1
0.075,-1
0.058823529411764705,-1
0.07537688442211055,-1
0.05154639175257732,-1
0.046632124352331605,-1
0.046632124352331605,-1
0.046632124352331605,-1
0.0,1
0.0,1
0.06801007556675064,-1
0.05128205128205128,-1
0.05612244897959184,-1
0.05370843989769821,-1
0.07035175879396985,-1
0.04639175257731959,-1
0.04145077720207254,-1
0.0,1
0.06801007556675064,-1
0.05612244897959184,-1
0.05370843989769821,-1
0.07035175879396985,-1
0.04639175257731959,-1
0.04145077720207254,-1
0.04639175257731959,-1
0.04145077720207254,-1
0.04145077720207254,-1
0.0027100271002710027,1
0.13838120104438642,-1
0.13315926892950392,-1
0.55470737913486,-1
0.04639175257731959,-1
0.13819095477386933,-1
0.005376344086021506,1
0.07268170426065163,-1
0.06091370558375635,-1
0.058524173027989825,-1
0.075,-1
0.05128205128205128,-1
0.04639175257731959,-1
0.005376344086021506,1
0.04639175257731959,-1
0.07268170426065163,-1
0.06091370558375635,-1
0.058524173027989825,-1
0.075,-1
0.05128205128205128,-1
0.04639175257731959,-1
0.04639175257731959,-1
0.04639175257731959,-1
0.06801007556675064,-1
0.1770573566084788,-1
0.5572519083969466,-1
0.14321608040201006,-1
0.010752688172043012,1
0.05612244897959184,-1
0.07035175879396985,-1
0.18114143920595532,-1
0.5572519083969466,-1
0.14321608040201006,-1
0.010752688172043012,1
0.07769423558897243,-1
0.06598984771573604,-1
0.06361323155216285,-1
0.08,-1
0.05641025641025641,-1
0.05154639175257732,-1
0.06733167082294264,-1
0.05555555555555555,-1
0.053164556962025315,-1
0.06965174129353234,-1
0.04591836734693878,-1
0.041025641025641026,-1
0.041025641025641026,-1
0.041025641025641026,-1
0.010752688172043012,1
0.05641025641025641,-1
0.05154639175257732,-1
0.010752688172043012,1
0.07769423558897243,-1
0.06598984771573604,-1
0.06361323155216285,-1
0.08,-1
0.05641025641025641,-1
0.05154639175257732,-1
0.05154639175257732,-1
0.05154639175257732,-1
0.1421188630490956,-1
0.18518518518518517,-1
0.42560553633217996,-1
0.14285714285714285,-1
0.14805194805194805,-1
0.08,-1
0.05154639175257732,-1
0.19626168224299065,-1
0.17985611510791366,-1
0.1750599520383693,-1
0.5510718789407314,-1
0.11458333333333333,-1
0.16945107398568018,-1
0.17422434367541767,-1
0.16945107398568018,-1
0.5522012578616352,-1
0.11917098445595854,-1
0.5532994923857868,-1
0.13624678663239073,-1
0.14138817480719795,-1
0.4290657439446367,-1
0.5632754342431762,-1
0.13695090439276486,-1
0.1421188630490956,-1
0.5532994923857868,-1
0.18028846153846154,-1
0.15025906735751296,-1
