Attribute_sim,human_classification
0.9242870807647705,-1
0.926849365234375,-1
0.928199827671051,-1
0.9241575598716736,-1
0.9291905760765076,-1
0.9996694326400757,1
0.9998978972434998,1
0.9996694326400757,1
0.9328795671463013,-1
0.9326749444007874,-1
0.9240697026252747,-1
0.9266312122344971,-1
0.9279817342758179,-1
0.9239401817321777,-1
0.928972601890564,-1
0.9994013905525208,1
0.9326749444007874,-1
0.9240697026252747,-1
0.9266312122344971,-1
0.9279817342758179,-1
0.9239401817321777,-1
0.928972601890564,-1
0.9994013905525208,1
0.9996299743652344,1
0.9994013905525208,1
0.9461895227432251,-1
0.8847951292991638,-1
0.8846935629844666,-1
0.7676181793212891,-1
0.8884816765785217,-1
0.9321346282958984,-1
0.9238771796226501,-1
0.9263134002685547,-1
0.9276250004768372,-1
0.9237492680549622,-1
0.9285838603973389,-1
0.9975438117980957,1
0.9321346282958984,-1
0.9238771796226501,-1
0.9263134002685547,-1
0.9276250004768372,-1
0.9237492680549622,-1
0.9285838603973389,-1
0.9975438117980957,1
0.997767448425293,1
0.9975438117980957,1
0.924265444278717,-1
0.8815388679504395,-1
0.7677041888237,-1
0.8885812759399414,-1
0.9322057366371155,-1
0.9973658919334412,-1
0.997140109539032,-1
0.8107046484947205,-1
0.9441922307014465,-1
0.992262065410614,-1
0.9924834370613098,-1
0.992262065410614,-1
0.81153404712677,-1
0.9400039315223694,-1
0.8038173317909241,-1
0.9750792980194092,-1
0.975303590297699,-1
0.886274516582489,-1
0.7563734650611877,-1
0.9746906161308289,-1
0.974915087223053,-1
0.8039582371711731,-1
0.8684499859809875,-1
0.9354168772697449,-1
0.9368506073951721,-1
0.9372447729110718,-1
0.937015950679779,-1
0.7709085941314697,-1
0.8889017105102539,-1
0.8762941956520081,-1
0.8581535816192627,-1
0.8722052574157715,-1
0.8546593189239502,-1
0.8569962978363037,-1
0.9149059653282166,-1
0.8584564328193665,-1
0.8582773208618164,-1
0.8582161068916321,-1
0.859491765499115,-1
0.9234760403633118,-1
0.8578048348426819,-1
0.8601534962654114,-1
0.861436128616333,-1
0.8616021275520325,-1
0.8613767623901367,-1
0.859491765499115,-1
0.859491765499115,-1
0.859491765499115,-1
0.9148375391960144,-1
0.915006160736084,-1
0.854803204536438,-1
0.8571408987045288,-1
0.858422040939331,-1
0.8586004376411438,-1
0.8583611845970154,-1
0.8595927357673645,-1
0.9235759377479553,-1
0.8579488396644592,-1
0.8602981567382812,-1
0.8615809082984924,-1
0.8617462515830994,-1
0.8615218997001648,-1
0.8595927357673645,-1
0.8595927357673645,-1
0.8595927357673645,-1
0.8755843043327332,-1
0.9730679392814636,-1
0.9732984900474548,-1
0.8039582371711731,-1
0.9270928502082825,-1
0.9149496555328369,-1
0.8561694025993347,-1
0.8583973050117493,-1
0.859642505645752,-1
0.8598859906196594,-1
0.8595734238624573,-1
0.8607895970344543,-1
0.9233524799346924,-1
0.8592568635940552,-1
0.8614957332611084,-1
0.8627424836158752,-1
0.862973690032959,-1
0.8626751899719238,-1
0.8607895970344543,-1
0.8607895970344543,-1
0.8607895970344543,-1
0.8546302318572998,-1
0.916967511177063,-1
0.8037614226341248,-1
0.9268636703491211,-1
0.9147122502326965,-1
1.0002278089523315,1
0.8182617425918579,-1
0.9529963731765747,-1
0.9954234957695007,1
0.9952001571655273,1
0.9954234957695007,1
0.8190954923629761,-1
0.9487650990486145,-1
0.8109149932861328,-1
0.9780048727989197,-1
0.977778434753418,-1
0.8880847692489624,-1
0.7630418539047241,-1
0.9776098132133484,-1
0.9773832559585571,-1
0.8110572099685669,-1
0.8760987520217896,-1
0.9375463128089905,-1
0.939304769039154,-1
0.9392406344413757,-1
0.9394716024398804,-1
0.7781046628952026,-1
0.8972015976905823,-1
0.8844878673553467,-1
0.8658437132835388,-1
0.8799875974655151,-1
0.8626590967178345,-1
0.8650181889533997,-1
0.9234554171562195,-1
0.8656988143920898,-1
0.8663109540939331,-1
0.8662493228912354,-1
0.8675370216369629,-1
0.9321032166481018,-1
0.8658331632614136,-1
0.8682041168212891,-1
0.8694984316825867,-1
0.8688730597496033,-1
0.869438648223877,-1
0.8675370216369629,-1
0.8675370216369629,-1
0.8675370216369629,-1
0.9230415225028992,-1
0.9232116341590881,-1
0.8624634146690369,-1
0.8648219108581543,-1
0.866114616394043,-1
0.8655031323432922,-1
0.8660531640052795,-1
0.8672957420349121,-1
0.9318592548370361,-1
0.8656375408172607,-1
0.8680078387260437,-1
0.8693022131919861,-1
0.8686774969100952,-1
0.8692425489425659,-1
0.8672957420349121,-1
0.8672957420349121,-1
0.8672957420349121,-1
0.8834319710731506,-1
0.9773959517478943,-1
0.9771633148193359,-1
0.8110572099685669,-1
0.9352768063545227,-1
0.9230151772499084,-1
0.8637039661407471,-1
0.8659512400627136,-1
0.8672075867652893,-1
0.8666789531707764,-1
0.8671378493309021,-1
0.8683646321296692,-1
0.9314942359924316,-1
0.8668195009231567,-1
0.8690778613090515,-1
0.8703358173370361,-1
0.8697946667671204,-1
0.8702676892280579,-1
0.8683646321296692,-1
0.8683646321296692,-1
0.8683646321296692,-1
0.8622888326644897,-1
0.9208120107650757,-1
0.8112558126449585,-1
0.9355081915855408,-1
0.923254668712616,-1
0.818063497543335,-1
0.9527627229690552,-1
0.9952001571655273,1
0.9954234957695007,1
0.9952001571655273,1
0.8189003467559814,-1
0.9485363960266113,-1
0.8111135959625244,-1
0.9777785539627075,-1
0.9780048727989197,-1
0.8883059620857239,-1
0.7632390856742859,-1
0.9773832559585571,-1
0.9776098132133484,-1
0.8112558722496033,-1
0.8763329386711121,-1
0.9376308917999268,-1
0.9390738010406494,-1
0.9394716024398804,-1
0.9392406940460205,-1
0.7779061794281006,-1
0.8969703316688538,-1
0.8842483758926392,-1
0.8659430742263794,-1
0.8801223039627075,-1
0.8624171614646912,-1
0.8647753000259399,-1
0.923210620880127,-1
0.8654568195343018,-1
0.8660679459571838,-1
0.8660061955451965,-1
0.8672934770584106,-1
0.9318584203720093,-1
0.8655912280082703,-1
0.8679611682891846,-1
0.8692554831504822,-1
0.8686310648918152,-1
0.8691955208778381,-1
0.8672934770584106,-1
0.8672934770584106,-1
0.8672934770584106,-1
0.923141598701477,-1
0.923311710357666,-1
0.862562358379364,-1
0.8649212121963501,-1
0.8662139773368835,-1
0.8656020760536194,-1
0.8661525249481201,-1
0.8673953413963318,-1
0.9319592714309692,-1
0.8657364845275879,-1
0.8681070804595947,-1
0.8694015741348267,-1
0.8687764406204224,-1
0.8693419694900513,-1
0.8673953413963318,-1
0.8673953413963318,-1
0.8673953413963318,-1
0.8835319876670837,-1
0.9771633744239807,-1
0.9773960113525391,-1
0.8112558126449585,-1
0.935508131980896,-1
0.9232547283172607,-1
0.8639408946037292,-1
0.8661890029907227,-1
0.8674455285072327,-1
0.8669159412384033,-1
0.8673757910728455,-1
0.8686030507087708,-1
0.9317337870597839,-1
0.8670563697814941,-1
0.8693155646324158,-1
0.8705736994743347,-1
0.8700316548347473,-1
0.8705057501792908,-1
0.8686030507087708,-1
0.8686030507087708,-1
0.8686030507087708,-1
0.8623877763748169,-1
0.9205809235572815,-1
0.8110571503639221,-1
0.9352768063545227,-1
0.9230151176452637,-1
0.8425760269165039,-1
0.8165022730827332,-1
0.8166967630386353,-1
0.8165022730827332,-1
0.9958747029304504,1
0.8384971022605896,-1
0.9924740791320801,1
0.8207255005836487,-1
0.8209224939346313,-1
0.8626392483711243,-1
0.9510704278945923,-1
0.8210710883140564,-1
0.8212682008743286,-1
0.9912132620811462,-1
0.7799157500267029,-1
0.7866724729537964,-1
0.7857666015625,-1
0.78611159324646,-1
0.7859106063842773,-1
0.9638559222221375,1
0.7965351343154907,-1
0.7821348905563354,-1
0.7675571441650391,-1
0.7813114523887634,-1
0.7707486152648926,-1
0.7706093192100525,-1
0.8151639103889465,-1
0.7704688906669617,-1
0.7698700428009033,-1
0.7676120400428772,-1
0.7668118476867676,-1
0.8226446509361267,-1
0.7734960317611694,-1
0.7733671069145203,-1
0.7726292014122009,-1
0.7732164859771729,-1
0.7703725695610046,-1
0.7668118476867676,-1
0.7668118476867676,-1
0.7668118476867676,-1
0.8151038885116577,-1
0.8152507543563843,-1
0.7708747386932373,-1
0.7707359194755554,-1
0.769996702671051,-1
0.7705948948860168,-1
0.767738938331604,-1
0.7668994665145874,-1
0.8227312564849854,-1
0.7736222147941589,-1
0.773493766784668,-1
0.7727559804916382,-1
0.7733426690101624,-1
0.770499587059021,-1
0.7668994665145874,-1
0.7668994665145874,-1
0.7668994665145874,-1
0.7809095978736877,-1
0.824274480342865,-1
0.8244767785072327,-1
0.9925968647003174,1
0.8298019766807556,-1
0.8158082962036133,-1
0.7724990844726562,-1
0.7723103761672974,-1
0.7715790271759033,-1
0.7722244262695312,-1
0.7693608403205872,-1
0.7685497403144836,-1
0.8231810927391052,-1
0.7752144932746887,-1
0.7750353217124939,-1
0.7743054628372192,-1
0.7749398350715637,-1
0.7720887064933777,-1
0.7685497403144836,-1
0.7685497403144836,-1
0.7685497403144836,-1
0.770723819732666,-1
0.7774543166160583,-1
0.9924349188804626,1
0.8296037316322327,-1
0.8156014680862427,-1
0.9454280734062195,-1
0.8950719833374023,-1
0.8940844535827637,-1
0.8949703574180603,-1
0.8944889307022095,-1
0.8917005062103271,-1
0.890680193901062,-1
0.890680193901062,-1
0.890680193901062,-1
0.9531856179237366,-1
0.8929299712181091,-1
0.8886768221855164,-1
0.9446899890899658,-1
0.8930951356887817,-1
0.8921486139297485,-1
0.8930627107620239,-1
0.8925003409385681,-1
0.8897318243980408,-1
0.8886768221855164,-1
0.8886768221855164,-1
0.8886768221855164,-1
0.95704585313797,-1
0.8978429436683655,-1
0.8691458106040955,-1
0.9576346278190613,-1
0.957399845123291,-1
0.8955086469650269,-1
0.8884812593460083,-1
0.9270926117897034,-1
0.9352765083312988,-1
0.9355078339576721,-1
0.8298019766807556,-1
0.9841569066047668,1
0.9340338110923767,-1
0.9338070154190063,-1
0.9340338110923767,-1
0.8305334448814392,-1
0.9792006015777588,1
0.8375412821769714,-1
0.9585956931114197,-1
0.9537293910980225,-1
0.9583658576011658,-1
0.8687556982040405,-1
0.7869071960449219,-1
0.8979806900024414,-1
0.9589993357658386,-1
0.9587693214416504,-1
0.8376834988594055,-1
0.8970034718513489,-1
0.9373863339424133,-1
0.9149171710014343,-1
0.8978908658027649,-1
0.8973976969718933,-1
0.8946226835250854,-1
0.8904417157173157,-1
0.9451884627342224,-1
0.8948350548744202,-1
0.9141918420791626,-1
0.914124071598053,-1
0.9143587350845337,-1
0.801291823387146,-1
0.8938467502593994,-1
0.9579523205757141,1
0.9111769199371338,-1
0.8927195072174072,-1
0.909723699092865,-1
0.8964728713035583,-1
0.8955388069152832,-1
0.953600287437439,-1
0.8947324752807617,-1
0.8958783149719238,-1
0.8964547514915466,-1
0.8931256532669067,-1
0.8889185786247253,-1
0.9449343085289001,-1
0.8932899832725525,-1
0.8923442363739014,-1
0.8942518830299377,-1
0.8932583332061768,-1
0.8926953673362732,-1
0.8899276256561279,-1
0.8889185786247253,-1
0.8889185786247253,-1
0.8889185786247253,-1
0.9531856179237366,-1
0.9533557891845703,-1
0.8962779641151428,-1
0.8914625644683838,-1
0.8953433036804199,-1
0.8962591290473938,-1
0.8956834673881531,-1
0.8929302096366882,-1
0.8886768221855164,-1
0.9446899890899658,-1
0.8930951356887817,-1
0.8921486139297485,-1
0.8930627107620239,-1
0.8925003409385681,-1
0.8897320628166199,-1
0.8886768221855164,-1
0.8904417157173157,-1
0.8886768221855164,-1
0.8886768221855164,-1
0.9094862937927246,-1
0.9628561735153198,-1
0.962620198726654,-1
0.8376834988594055,-1
0.8904417157173157,-1
0.9996427297592163,1
0.9537293910980225,-1
0.8979806900024414,-1
0.8970034718513489,-1
0.8978908658027649,-1
0.8973976969718933,-1
0.8946229219436646,-1
0.8904417157173157,-1
0.9451884627342224,-1
0.8904417157173157,-1
0.8948350548744202,-1
0.8938467502593994,-1
0.8947324752807617,-1
0.8942518830299377,-1
0.8914628028869629,-1
0.8904417157173157,-1
0.8904417157173157,-1
0.8904417157173157,-1
0.8961030840873718,-1
0.9033106565475464,-1
0.8378819823265076,-1
0.9998742341995239,1
0.9539690017700195,-1
0.8951678276062012,-1
0.8956834673881531,-1
0.8980761170387268,-1
0.8378819823265076,-1
1.000231385231018,1
0.9539690017700195,-1
0.8982175588607788,-1
0.8972412943840027,-1
0.8981287479400635,-1
0.897634744644165,-1
0.8948606252670288,-1
0.890680193901062,-1
0.9511725306510925,-1
0.9514015913009644,-1
0.9511725306510925,-1
0.8432925343513489,-1
0.9949221014976501,1
0.8360662460327148,-1
0.9586406350135803,-1
0.9588728547096252,-1
0.8719262480735779,-1
0.7889246344566345,-1
0.959043562412262,-1
0.9592757821083069,-1
0.8362098932266235,-1
0.9252707362174988,-1
0.9187803864479065,-1
0.9177172780036926,-1
0.9181227087974548,-1
0.9178858399391174,-1
0.8025307059288025,-1
0.9452434778213501,1
0.9146667122840881,-1
0.8968976140022278,-1
0.9132318496704102,-1
0.8982561230659485,-1
0.8985130190849304,-1
0.9532976746559143,-1
0.8978887796401978,-1
0.8991709351539612,-1
0.8969616293907166,-1
0.8967378735542297,-1
0.9620482921600342,-1
0.9014700651168823,-1
0.9017387628555298,-1
0.9023983478546143,-1
0.9011028409004211,-1
0.9001909494400024,-1
0.8967378735542297,-1
0.8967378735542297,-1
0.8967378735542297,-1
0.9532274603843689,-1
0.9533991813659668,-1
0.898403525352478,-1
0.8986610174179077,-1
0.8993191123008728,-1
0.8980360627174377,-1
0.897110104560852,-1
0.8968404531478882,-1
0.9621496796607971,-1
0.9016175866127014,-1
0.9018868207931519,-1
0.9025465846061707,-1
0.9012503027915955,-1
0.9003395438194275,-1
0.8968404531478882,-1
0.8968404531478882,-1
0.8968404531478882,-1
0.913227915763855,-1
0.9627544283866882,-1
0.962992787361145,-1
0.8362098932266235,-1
0.9839823246002197,1
0.9540570378303528,-1
0.9003740549087524,-1
0.9005643725395203,-1
0.9011996388435364,-1
0.9000133275985718,-1
0.899027943611145,-1
0.8987761735916138,-1
0.9626814723014832,-1
0.9035503268241882,-1
0.9037520289421082,-1
0.9043889045715332,-1
0.9031897783279419,-1
0.9022188782691956,-1
0.8987761735916138,-1
0.8987761735916138,-1
0.8987761735916138,-1
0.8982270956039429,-1
0.9072909951210022,-1
0.8360093832015991,-1
0.9837488532066345,1
0.9538150429725647,-1
1.0002188682556152,1
1.0,1
0.8242340087890625,-1
0.9546680450439453,-1
0.8097891211509705,-1
0.975323498249054,-1
0.9755454659461975,-1
0.8861573338508606,-1
0.7627761960029602,-1
0.9749445915222168,-1
0.9751665592193604,-1
0.8099285960197449,-1
0.875116765499115,-1
0.935218095779419,-1
0.9366064667701721,-1
0.9369964003562927,-1
0.936769962310791,-1
0.7772406935691833,-1
0.8962616324424744,-1
0.8892183303833008,-1
0.8687427639961243,-1
0.8829617500305176,-1
0.8651916980743408,-1
0.867576539516449,-1
0.9249987602233887,-1
0.8681723475456238,-1
0.868854284286499,-1
0.8688049912452698,-1
0.8701053857803345,-1
0.9334918260574341,-1
0.8683109879493713,-1
0.8707074522972107,-1
0.8719867467880249,-1
0.8712917566299438,-1
0.8719391822814941,-1
0.8701053857803345,-1
0.8701053857803345,-1
0.8701053857803345,-1
0.9249306321144104,-1
0.9250974059104919,-1
0.8653345704078674,-1
0.8677201271057129,-1
0.8689979314804077,-1
0.8683152794837952,-1
0.8689489960670471,-1
0.8702048063278198,-1
0.9335901737213135,-1
0.8684539198875427,-1
0.8708509802818298,-1
0.8721304535865784,-1
0.8714348077774048,-1
0.872083306312561,-1
0.8702048063278198,-1
0.8702048063278198,-1
0.8702048063278198,-1
0.8861088752746582,-1
0.9740355610847473,-1
0.974263608455658,-1
0.8099285364151001,-1
0.9340338110923767,-1
0.927448570728302,-1
0.8690760135650635,-1
0.8713584542274475,-1
0.8726014494895935,-1
0.871993362903595,-1
0.8725453019142151,-1
0.8737896084785461,-1
0.9358190894126892,-1
0.8721587657928467,-1
0.8744521737098694,-1
0.8756967186927795,-1
0.8750763535499573,-1
0.8756422400474548,-1
0.8737896084785461,-1
0.8737896084785461,-1
0.8737896084785461,-1
0.8651633262634277,-1
0.9184775948524475,-1
0.8097338676452637,-1
0.9338070750236511,-1
0.927213728427887,-1
1.0002188682556152,1
0.8244252800941467,-1
0.9548922181129456,-1
0.8095945715904236,-1
0.9755454659461975,-1
0.975323498249054,-1
0.8859405517578125,-1
0.7625827193260193,-1
0.9751665592193604,-1
0.974944531917572,-1
0.8097339868545532,-1
0.874887228012085,-1
0.9351351857185364,-1
0.9368329644203186,-1
0.9367700219154358,-1
0.9369964003562927,-1
0.7774352431297302,-1
0.8964883685112,-1
0.889453113079071,-1
0.8686453104019165,-1
0.8828297257423401,-1
0.8654288649559021,-1
0.8678147196769714,-1
0.9252387285232544,-1
0.8684095144271851,-1
0.8690924644470215,-1
0.8690434098243713,-1
0.8703441023826599,-1
0.9337317943572998,-1
0.8685481548309326,-1
0.8709455132484436,-1
0.8722249269485474,-1
0.8715289235115051,-1
0.8721775412559509,-1
0.8703441023826599,-1
0.8703441023826599,-1
0.8703441023826599,-1
0.9248325228691101,-1
0.9249992966651917,-1
0.8652375340461731,-1
0.8676227927207947,-1
0.8689004778862,-1
0.8682183027267456,-1
0.8688516020774841,-1
0.8701072335243225,-1
0.9334921836853027,-1
0.8683568239212036,-1
0.8707537055015564,-1
0.8720329999923706,-1
0.8713378310203552,-1
0.871985912322998,-1
0.8701072335243225,-1
0.8701072335243225,-1
0.8701072335243225,-1
0.8860108256340027,-1
0.9742635488510132,-1
0.9740355610847473,-1
0.8097339868545532,-1
0.9338070154190063,-1
0.9272137880325317,-1
0.8688437342643738,-1
0.8711254000663757,-1
0.8723682761192322,-1
0.87176114320755,-1
0.872312068939209,-1
0.8735559582710266,-1
0.9355841875076294,-1
0.871926486492157,-1
0.8742191195487976,-1
0.8754635453224182,-1
0.8748440742492676,-1
0.875408947467804,-1
0.8735559582710266,-1
0.8735559582710266,-1
0.8735559582710266,-1
0.8650663495063782,-1
0.918704092502594,-1
0.8099284768104553,-1
0.9340338110923767,-1
0.9274485111236572,-1
0.8242340087890625,-1
0.9546680450439453,-1
0.8097891211509705,-1
0.975323498249054,-1
0.9755454659461975,-1
0.8861573338508606,-1
0.7627761960029602,-1
0.9749445915222168,-1
0.9751665592193604,-1
0.8099285960197449,-1
0.875116765499115,-1
0.935218095779419,-1
0.9366064667701721,-1
0.9369964003562927,-1
0.936769962310791,-1
0.7772406935691833,-1
0.8962616324424744,-1
0.8892183303833008,-1
0.8687427639961243,-1
0.8829617500305176,-1
0.8651916980743408,-1
0.867576539516449,-1
0.9249987602233887,-1
0.8681723475456238,-1
0.868854284286499,-1
0.8688049912452698,-1
0.8701053857803345,-1
0.9334918260574341,-1
0.8683109879493713,-1
0.8707074522972107,-1
0.8719867467880249,-1
0.8712917566299438,-1
0.8719391822814941,-1
0.8701053857803345,-1
0.8701053857803345,-1
0.8701053857803345,-1
0.9249306321144104,-1
0.9250974059104919,-1
0.8653345704078674,-1
0.8677201271057129,-1
0.8689979314804077,-1
0.8683152794837952,-1
0.8689489960670471,-1
0.8702048063278198,-1
0.9335901737213135,-1
0.8684539198875427,-1
0.8708509802818298,-1
0.8721304535865784,-1
0.8714348077774048,-1
0.872083306312561,-1
0.8702048063278198,-1
0.8702048063278198,-1
0.8702048063278198,-1
0.8861088752746582,-1
0.9740355610847473,-1
0.974263608455658,-1
0.8099285364151001,-1
0.9340338110923767,-1
0.927448570728302,-1
0.8690760135650635,-1
0.8713584542274475,-1
0.8726014494895935,-1
0.871993362903595,-1
0.8725453019142151,-1
0.8737896084785461,-1
0.9358190894126892,-1
0.8721587657928467,-1
0.8744521737098694,-1
0.8756967186927795,-1
0.8750763535499573,-1
0.8756422400474548,-1
0.8737896084785461,-1
0.8737896084785461,-1
0.8737896084785461,-1
0.8651633262634277,-1
0.9184775948524475,-1
0.8097338676452637,-1
0.9338070750236511,-1
0.927213728427887,-1
0.8479153513908386,-1
0.9887874126434326,1
0.8225097060203552,-1
0.8227036595344543,-1
0.8624989986419678,-1
0.9479650855064392,-1
0.8228573203086853,-1
0.8230513334274292,-1
0.9875463247299194,-1
0.7806269526481628,-1
0.7872907519340515,-1
0.7874273061752319,-1
0.7877669334411621,-1
0.7875690460205078,-1
0.9606207609176636,1
0.7977916598320007,-1
0.7893303632736206,-1
0.7727859616279602,-1
0.7866019010543823,-1
0.7758449912071228,-1
0.7757715582847595,-1
0.8197504878044128,-1
0.7755706906318665,-1
0.7750530242919922,-1
0.7728402614593506,-1
0.7720861434936523,-1
0.8271280527114868,-1
0.7785562872886658,-1
0.7784929275512695,-1
0.7777758836746216,-1
0.7782821655273438,-1
0.7755644917488098,-1
0.7720861434936523,-1
0.7720861434936523,-1
0.7720861434936523,-1
0.819691002368927,-1
0.8198356032371521,-1
0.7759695649147034,-1
0.7758966088294983,-1
0.7751781344413757,-1
0.7756952047348022,-1
0.7729656100273132,-1
0.7721719741821289,-1
0.8272129893302917,-1
0.7786809802055359,-1
0.7786180973052979,-1
0.7779009938240051,-1
0.7784067988395691,-1
0.7756900191307068,-1
0.7721719741821289,-1
0.7721719741821289,-1
0.7721719741821289,-1
0.7860374450683594,-1
0.8254102468490601,-1
0.8256093859672546,-1
0.9889082312583923,1
0.8305338621139526,-1
0.8224710822105408,-1
0.7796405553817749,-1
0.7795230746269226,-1
0.7788130044937134,-1
0.7793712019920349,-1
0.7766401767730713,-1
0.7758777141571045,-1
0.8297792673110962,-1
0.7823382616043091,-1
0.7822303771972656,-1
0.7815217971801758,-1
0.7820691466331482,-1
0.7793503999710083,-1
0.7758777141571045,-1
0.7758777141571045,-1
0.7758777141571045,-1
0.7758209109306335,-1
0.7792437672615051,-1
0.9887489080429077,1
0.8303385972976685,-1
0.822267472743988,-1
0.832092821598053,-1
0.9552865624427795,-1
0.9555137753486633,-1
0.868943989276886,-1
0.7858746647834778,-1
0.9556893706321716,-1
0.955916702747345,-1
0.8322334289550781,-1
0.9206341505050659,-1
0.914297342300415,-1
0.9144526720046997,-1
0.9148495197296143,-1
0.9146175980567932,-1
0.7992733120918274,-1
0.9411192536354065,1
0.917838454246521,-1
0.8978940844535828,-1
0.9142032861709595,-1
0.8991279006004333,-1
0.899453341960907,-1
0.9532153606414795,-1
0.8987695574760437,-1
0.9001079797744751,-1
0.8979572057723999,-1
0.8977770209312439,-1
0.9617963433265686,-1
0.9022815823554993,-1
0.9026185870170593,-1
0.9032748937606812,-1
0.901923418045044,-1
0.901125967502594,-1
0.8977770209312439,-1
0.8977770209312439,-1
0.8977770209312439,-1
0.9531461596488953,-1
0.9533143043518066,-1
0.8992727398872375,-1
0.8995988368988037,-1
0.900253415107727,-1
0.8989142775535583,-1
0.8981029987335205,-1
0.8978768587112427,-1
0.9618951082229614,-1
0.9024264812469482,-1
0.902764081954956,-1
0.9034204483032227,-1
0.9020681977272034,-1
0.9012718796730042,-1
0.8978768587112427,-1
0.8978768587112427,-1
0.8978768587112427,-1
0.9140029549598694,-1
0.9586232900619507,-1
0.9588567018508911,-1
0.8322333097457886,-1
0.9790312647819519,1
0.9563851356506348,-1
0.9036112427711487,-1
0.9038771986961365,-1
0.9045102596282959,-1
0.9032595157623291,-1
0.9023970365524292,-1
0.9021924734115601,-1
0.964885413646698,-1
0.9067490696907043,-1
0.9070261120796204,-1
0.907660722732544,-1
0.9063974618911743,-1
0.9055494070053101,-1
0.9021924734115601,-1
0.9021924734115601,-1
0.9021924734115601,-1
0.8990999460220337,-1
0.90424644947052,-1
0.8320370316505432,-1
0.9788026809692383,1
0.9561483263969421,-1
0.8284049034118652,-1
0.8282076120376587,-1
0.8656470775604248,-1
0.9546042680740356,-1
0.8287543058395386,-1
0.8285569548606873,-1
0.9984915256500244,-1
0.7833393216133118,-1
0.7909393310546875,-1
0.7903110384941101,-1
0.7899655103683472,-1
0.7901668548583984,-1
0.9684538245201111,1
0.8011932969093323,-1
0.7870956063270569,-1
0.7713945508003235,-1
0.785149872303009,-1
0.7745476961135864,-1
0.7744187116622925,-1
0.8237532377243042,-1
0.7742677927017212,-1
0.7736800312995911,-1
0.7714533805847168,-1
0.767874002456665,-1
0.8162630200386047,-1
0.7717967629432678,-1
0.7716575264930725,-1
0.7709173560142517,-1
0.7715166211128235,-1
0.7686892151832581,-1
0.767874002456665,-1
0.767874002456665,-1
0.767874002456665,-1
0.8236890435218811,-1
0.8235419392585754,-1
0.7743791937828064,-1
0.774249792098999,-1
0.7735108733177185,-1
0.7740992903709412,-1
0.7712844014167786,-1
0.7676649689674377,-1
0.8160519003868103,-1
0.771628201007843,-1
0.7714884877204895,-1
0.7707481384277344,-1
0.7713479995727539,-1
0.768520176410675,-1
0.7676649689674377,-1
0.7676649689674377,-1
0.7676649689674377,-1
0.7859185338020325,-1
0.8320835828781128,-1
0.8318809866905212,-1
0.9998770356178284,1
0.8375412821769714,-1
0.8238749504089355,-1
0.775857150554657,-1
0.7756765484809875,-1
0.7749454975128174,-1
0.7755821943283081,-1
0.7727579474449158,-1
0.769199788570404,-1
0.8164927959442139,-1
0.7731383442878723,-1
0.7729480266571045,-1
0.772215723991394,-1
0.7728632092475891,-1
0.7700265645980835,-1
0.769199788570404,-1
0.769199788570404,-1
0.769199788570404,-1
0.774519145488739,-1
0.7805851101875305,-1
1.0000392198562622,1
0.8377399444580078,-1
0.8240819573402405,-1
1.0002249479293823,1
0.9041021466255188,-1
0.7761830687522888,-1
0.9990899562835693,-1
0.9993150234222412,-1
0.8285463452339172,-1
0.8936643004417419,-1
0.9553766250610352,-1
0.956824779510498,-1
0.9572201371192932,-1
0.9569905996322632,-1
0.7919987440109253,-1
0.9163596034049988,-1
0.9041897654533386,-1
0.8838561177253723,-1
0.8983213901519775,-1
0.880372166633606,-1
0.882670521736145,-1
0.9463124871253967,-1
0.8833937048912048,-1
0.8840989470481873,-1
0.8839192390441895,-1
0.8820605278015137,-1
0.9377034902572632,-1
0.8772103190422058,-1
0.8794969916343689,-1
0.8809237480163574,-1
0.8802317380905151,-1
0.8807421922683716,-1
0.8820605278015137,-1
0.8820605278015137,-1
0.8820605278015137,-1
0.9462432265281677,-1
0.9464121460914612,-1
0.8805170655250549,-1
0.8828161358833313,-1
0.8842446804046631,-1
0.8835387229919434,-1
0.8840653300285339,-1
0.8821612596511841,-1
0.9378033876419067,-1
0.87735515832901,-1
0.8796424865722656,-1
0.8810693621635437,-1
0.8803766369819641,-1
0.8808882236480713,-1
0.8821612596511841,-1
0.8821612596511841,-1
0.8821612596511841,-1
0.902830958366394,-1
0.9988142251968384,-1
0.9990453720092773,-1
0.8285462260246277,-1
0.9585956931114197,-1
0.946938693523407,-1
0.8825549483299255,-1
0.8847454786300659,-1
0.8861351013183594,-1
0.8855122923851013,-1
0.8859500885009766,-1
0.8840690851211548,-1
0.9384539127349854,-1
0.8794301152229309,-1
0.8816095590591431,-1
0.8829975724220276,-1
0.8823871612548828,-1
0.8828108310699463,-1
0.8840690851211548,-1
0.8840690851211548,-1
0.8840690851211548,-1
0.880343496799469,-1
0.9371227025985718,-1
0.8283489346504211,-1
0.9583659172058105,-1
0.9467006921768188,-1
0.9915792942047119,1
0.9310405254364014,-1
0.9335167407989502,-1
0.934817373752594,-1
0.9309161901473999,-1
0.9347885251045227,-1
0.9360377192497253,-1
0.9360377192497253,-1
0.9360377192497253,-1
0.9979448318481445,1
0.9345014691352844,-1
0.9325251579284668,-1
0.9893471002578735,1
0.9273592233657837,-1
0.9299477934837341,-1
0.9312852025032043,-1
0.9272329807281494,-1
0.9312649369239807,-1
0.9325251579284668,-1
0.9325251579284668,-1
0.9325251579284668,-1
