attribute_sim,numNodes1,numNodes2,human_classification
0.4492146372795105,78,145,2
0.9919141530990601,78,78,0
0.424581915140152,78,170,2
0.424581915140152,78,170,2
0.6182622313499451,78,89,2
0.424581915140152,78,170,2
0.424581915140152,78,170,2
0.424581915140152,78,170,2
0.424581915140152,78,170,2
0.9919141530990601,78,78,0
0.424581915140152,78,170,2
0.9919141530990601,78,78,0
0.4492146372795105,78,145,2
0.4492146372795105,78,145,2
0.4492146372795105,78,145,2
0.9919141530990601,78,78,0
0.4493313729763031,78,126,2
0.44958579540252686,78,136,2
0.9919141530990601,78,78,0
0.44015806913375854,78,139,2
0.60096675157547,78,144,2
0.45768794417381287,78,148,2
0.9919141530990601,78,78,0
0.4216209948062897,78,174,2
0.424581915140152,78,170,2
0.424581915140152,78,170,2
0.424581915140152,78,170,2
0.4492146372795105,78,145,2
0.9919141530990601,78,78,0
0.8101248145103455,78,102,2
0.45768794417381287,78,148,2
0.6232706904411316,78,113,2
0.424581915140152,78,170,2
0.424581915140152,78,170,2
0.424581915140152,78,170,2
0.424581915140152,78,170,2
0.6232706904411316,78,113,2
0.4216209948062897,78,174,2
0.424581915140152,78,170,2
0.6799061298370361,78,125,2
0.424581915140152,78,170,2
0.424581915140152,78,170,2
0.6799061298370361,78,125,2
0.5986373424530029,78,101,2
0.424581915140152,78,170,2
0.6157189011573792,78,119,2
0.6157189011573792,78,119,2
0.6157189011573792,78,119,2
0.6134812235832214,78,119,2
0.9919141530990601,78,78,0
0.8175693154335022,78,83,2
0.9919141530990601,78,78,0
0.4492146372795105,78,145,2
0.9919141530990601,78,78,0
0.9379267692565918,78,78,0
0.424581915140152,78,170,2
0.4492146372795105,78,145,2
0.9919141530990601,78,78,0
0.8175693154335022,78,83,2
0.424581915140152,78,170,2
0.424581915140152,78,170,2
0.424581915140152,78,170,2
0.424581915140152,78,170,2
0.424581915140152,78,170,2
0.424581915140152,78,170,2
0.424581915140152,78,170,2
0.9919141530990601,78,78,0
0.764445960521698,78,94,2
0.9919141530990601,78,78,0
0.9919141530990601,78,78,0
0.44446370005607605,78,145,2
0.9919141530990601,78,78,0
0.424581915140152,78,170,2
0.9919141530990601,78,78,0
0.4492146372795105,78,145,2
0.8101248145103455,78,102,2
0.8101248145103455,78,102,2
0.4492146372795105,78,145,2
0.9919141530990601,78,78,0
0.9919141530990601,78,78,0
0.45768794417381287,78,148,2
0.9919141530990601,78,78,0
0.4493313729763031,78,126,2
0.9919141530990601,78,78,0
0.9919141530990601,78,78,0
0.42286911606788635,78,170,2
0.424581915140152,78,170,2
0.424581915140152,78,170,2
0.424581915140152,78,170,2
0.424581915140152,78,170,2
0.424581915140152,78,170,2
0.9919141530990601,78,78,0
0.424581915140152,78,170,2
0.9919141530990601,78,78,0
0.4492146372795105,78,145,2
0.9919141530990601,78,78,0
0.8088580369949341,78,105,2
0.60096675157547,78,144,2
0.9919141530990601,78,78,0
0.424581915140152,78,170,2
0.424581915140152,78,170,2
0.4492146372795105,78,145,2
0.9919141530990601,78,78,0
0.424581915140152,78,170,2
0.424581915140152,78,170,2
0.424581915140152,78,170,2
0.424581915140152,78,170,2
0.6141903400421143,78,98,2
0.424581915140152,78,170,2
0.424581915140152,78,170,2
0.6509247422218323,78,90,2
0.424581915140152,78,170,2
0.47830626368522644,78,161,2
0.424581915140152,78,170,2
0.424581915140152,78,170,2
0.424581915140152,78,170,2
0.9919141530990601,78,78,0
0.9919141530990601,78,78,0
0.45768794417381287,78,148,2
0.4492146372795105,78,145,2
0.9919141530990601,78,78,0
0.60096675157547,78,144,2
0.4492146372795105,78,145,2
0.9919141530990601,78,78,0
0.424581915140152,78,170,2
0.424581915140152,78,170,2
0.5361286401748657,78,126,2
0.9919141530990601,78,78,0
0.8101248145103455,78,102,2
0.4492146372795105,78,145,2
0.5361286401748657,78,126,2
0.5361286401748657,78,126,2
0.6210030317306519,78,104,2
0.6182622313499451,78,89,2
0.47830626368522644,78,161,2
0.5361286401748657,78,126,2
0.424581915140152,78,170,2
0.5361286401748657,78,126,2
0.8101248145103455,78,102,2
0.4492146372795105,78,145,2
0.9919141530990601,78,78,0
0.8175693154335022,78,83,2
0.7603184580802917,78,95,2
0.7603184580802917,78,95,2
0.9919141530990601,78,78,0
0.4492146372795105,78,145,2
0.45768794417381287,78,148,2
0.9919141530990601,78,78,0
0.8088580369949341,78,105,2
0.4334196448326111,78,144,2
0.60096675157547,78,144,2
0.9919141530990601,78,78,0
0.5361286401748657,78,126,2
0.45768794417381287,78,148,2
0.9919141530990601,78,78,0
0.8175693154335022,78,83,2
0.4492146372795105,78,145,2
0.424581915140152,78,170,2
0.424581915140152,78,170,2
0.5986373424530029,78,101,2
0.424581915140152,78,170,2
0.4492146372795105,78,145,2
0.424581915140152,78,170,2
0.424581915140152,78,170,2
0.6182622313499451,78,89,2
0.424581915140152,78,170,2
0.424581915140152,78,170,2
0.424581915140152,78,170,2
0.424581915140152,78,170,2
0.9919141530990601,78,78,0
0.424581915140152,78,170,2
0.9919141530990601,78,78,0
0.4424113929271698,78,145,2
0.4492146372795105,78,145,2
0.4492146372795105,78,145,2
0.9919141530990601,78,78,0
0.4493313729763031,78,126,2
0.44958579540252686,78,136,2
0.44015806913375854,78,139,2
0.60096675157547,78,144,2
0.45768794417381287,78,148,2
0.9919141530990601,78,78,0
0.4216209948062897,78,174,2
0.424581915140152,78,170,2
0.424581915140152,78,170,2
0.424581915140152,78,170,2
0.4492146372795105,78,145,2
0.9919141530990601,78,78,0
0.8101248145103455,78,102,2
0.45768794417381287,78,148,2
0.424581915140152,78,170,2
0.424581915140152,78,170,2
0.424581915140152,78,170,2
0.424581915140152,78,170,2
0.6232706904411316,78,113,2
0.4216209948062897,78,174,2
0.424581915140152,78,170,2
0.424581915140152,78,170,2
0.424581915140152,78,170,2
0.6799061298370361,78,125,2
0.5986373424530029,78,101,2
0.424581915140152,78,170,2
0.5361286401748657,78,126,2
0.45768794417381287,78,148,2
0.5361286401748657,126,78,2
0.7127540707588196,126,83,2
0.3503444790840149,126,145,2
0.4161326587200165,126,170,2
0.4161326587200165,126,170,2
0.7986787557601929,126,101,2
0.4161326587200165,126,170,2
0.3503444790840149,126,145,2
0.4161326587200165,126,170,2
0.4161326587200165,126,170,2
0.7271429300308228,126,89,2
0.4161326587200165,126,170,2
0.4161326587200165,126,170,2
0.4161326587200165,126,170,2
0.4161326587200165,126,170,2
0.5361286401748657,126,78,2
0.4161326587200165,126,170,2
0.5361286401748657,126,78,2
0.3503444790840149,126,145,2
0.3503444790840149,126,145,2
0.3503444790840149,126,145,2
0.5361286401748657,126,78,2
0.4792168140411377,126,126,2
0.5487629771232605,126,136,2
0.5450403690338135,126,139,2
0.4421529769897461,126,144,2
0.3502157926559448,126,148,2
0.5361286401748657,126,78,2
0.41323065757751465,126,174,2
0.4161326587200165,126,170,2
0.4161326587200165,126,170,2
0.4161326587200165,126,170,2
0.3503444790840149,126,145,2
0.5361286401748657,126,78,2
0.5379859209060669,126,102,2
0.3502157926559448,126,148,2
0.4161326587200165,126,170,2
0.4161326587200165,126,170,2
0.4161326587200165,126,170,2
0.4161326587200165,126,170,2
0.8248437643051147,126,113,2
0.41323065757751465,126,174,2
0.4161326587200165,126,170,2
0.4161326587200165,126,170,2
0.4161326587200165,126,170,2
0.7969368696212769,126,125,2
0.7986787557601929,126,101,2
0.4161326587200165,126,170,2
0.3502157926559448,126,148,2
0.45768794417381287,148,78,2
0.46691280603408813,148,83,2
0.986121416091919,148,145,2
0.9582762122154236,148,170,2
0.9582762122154236,148,170,2
0.35824310779571533,148,101,2
0.9582762122154236,148,170,2
0.986121416091919,148,145,2
0.9582762122154236,148,170,2
0.9582762122154236,148,170,2
0.337610125541687,148,89,2
0.9582762122154236,148,170,2
0.9582762122154236,148,170,2
0.9582762122154236,148,170,2
0.9582762122154236,148,170,2
0.45768794417381287,148,78,2
0.9582762122154236,148,170,2
0.45768794417381287,148,78,2
0.988969087600708,148,145,2
0.988969087600708,148,145,2
0.988969087600708,148,145,2
0.45768794417381287,148,78,2
0.233463853597641,148,126,2
0.255526602268219,148,136,2
0.24999003112316132,148,139,2
0.2796279191970825,148,144,2
0.9994247555732727,148,148,1
0.45768794417381287,148,78,2
0.9579881429672241,148,174,2
0.9582762122154236,148,170,2
0.9513965249061584,148,170,2
0.9582762122154236,148,170,2
0.988969087600708,148,145,2
0.45768794417381287,148,78,2
0.3833860754966736,148,102,2
0.9990750551223755,148,148,1
0.9584264755249023,148,170,2
0.9582762122154236,148,170,2
0.9582762122154236,148,170,2
0.9582762122154236,148,170,2
0.3710152804851532,148,113,2
0.9579881429672241,148,174,2
0.9582762122154236,148,170,2
0.9582762122154236,148,170,2
0.9582762122154236,148,170,2
0.3839513063430786,148,125,2
0.35824310779571533,148,101,2
0.9582762122154236,148,170,2
0.9548197984695435,184,185,0
0.9493392705917358,184,187,0
0.9407026767730713,184,214,2
0.9431948661804199,184,209,2
0.9445186853408813,184,208,2
0.9405748248100281,184,215,2
0.9444832801818848,184,205,2
0.9457899928092957,184,203,2
0.9457899928092957,184,203,2
0.9457899928092957,184,203,2
0.9546439051628113,184,185,0
0.9497531652450562,184,203,2
0.9463842511177063,184,201,2
0.9500958323478699,184,185,0
0.9410977959632874,184,212,2
0.9009777903556824,184,200,2
0.9437186121940613,184,207,2
0.945081889629364,184,206,2
0.94096839427948,184,213,2
0.9450573325157166,184,203,2
0.9008762836456299,184,200,2
0.9463842511177063,184,201,2
0.9463842511177063,184,201,2
0.9463842511177063,184,201,2
0.9008052349090576,184,200,2
0.8963683247566223,184,218,2
0.8638114929199219,184,391,2
0.9013692140579224,184,198,2
0.9012677073478699,184,198,2
0.7859190702438354,184,601,2
0.9454610347747803,184,213,2
0.9461811780929565,184,201,2
0.875752866268158,184,241,2
0.8836020827293396,184,230,2
0.8837020993232727,184,230,2
0.7810569405555725,184,606,2
0.9096568822860718,184,213,2
0.9134002923965454,184,197,2
0.886276125907898,184,232,2
0.8861780762672424,184,232,2
0.886276125907898,184,232,2
0.7861826419830322,184,608,2
0.9141718745231628,184,199,2
0.7857720255851746,184,601,2
0.9030006527900696,184,202,2
0.9539011716842651,184,187,0
0.902901291847229,184,202,2
0.8635434508323669,184,391,2
0.7817487120628357,184,619,2
0.945217490196228,184,214,2
0.9033743739128113,184,200,2
0.9032748937606812,184,200,2
0.7859192490577698,184,601,2
0.9477257132530212,184,209,2
0.9009515643119812,184,229,2
0.9454709887504578,184,199,2
0.9490518569946289,184,208,2
0.9450898766517639,184,215,2
0.9490188956260681,184,205,2
0.9457188844680786,184,203,2
0.9492678642272949,184,187,0
0.9455901384353638,184,212,2
0.9406319260597229,184,214,2
0.9450915455818176,184,199,2
0.9451626539230347,184,199,2
0.9452641010284424,184,199,2
0.8237130641937256,184,600,2
0.9431238174438477,184,209,2
0.9534357190132141,184,212,2
0.9981880187988281,184,186,0
0.9495342373847961,184,203,2
0.9261268377304077,184,169,2
0.9457941055297852,184,212,2
0.9484320878982544,184,207,2
0.9548918008804321,184,185,0
0.9444477558135986,184,208,2
0.9456648826599121,184,213,2
0.9497978687286377,184,206,2
0.9497759938240051,184,203,2
0.9464556574821472,184,201,2
0.950167715549469,184,185,0
0.9411208629608154,184,212,2
0.9437415599822998,184,207,2
0.9405040740966797,184,215,2
0.9451048374176025,184,206,2
0.9409914612770081,184,213,2
0.9450802803039551,184,203,2
0.9464556574821472,184,201,2
0.9464556574821472,184,201,2
0.9464556574821472,184,201,2
0.9484092593193054,184,207,2
0.9544466733932495,184,185,1
0.9546226859092712,184,185,1
0.945576012134552,184,212,2
0.9444122314453125,184,205,2
0.9482133984565735,184,207,2
0.9495790600776672,184,206,2
0.9454469084739685,184,213,2
0.9495574831962585,184,203,2
0.9461878538131714,184,201,2
0.9498986601829529,184,185,1
0.9409027695655823,184,212,2
0.9435228109359741,184,207,2
0.9448860287666321,184,206,2
0.9407733678817749,184,213,2
0.944861650466919,184,203,2
0.9461878538131714,184,201,2
0.9457188844680786,184,203,2
0.9461878538131714,184,201,2
0.9461878538131714,184,201,2
0.9996267557144165,184,184,1
0.90628981590271,184,198,2
0.9061877131462097,184,198,2
0.7859190702438354,184,601,2
0.9457188844680786,184,203,2
0.9096568822860718,184,213,2
0.9537082314491272,184,187,1
0.9450263977050781,184,214,2
0.9475340247154236,184,209,2
0.9488600492477417,184,208,2
0.9448989033699036,184,215,2
0.9488272070884705,184,205,2
0.9455267190933228,184,203,2
0.949074923992157,184,187,1
0.9457188844680786,184,203,2
0.9404410123825073,184,214,2
0.9429322481155396,184,209,2
0.9442560076713562,184,208,2
0.9403131008148193,184,215,2
0.9442206621170044,184,205,2
0.9455267190933228,184,203,2
0.9455267190933228,184,203,2
0.941423237323761,184,203,2
0.9457711577415466,184,212,2
0.9453951120376587,184,212,2
0.9016944766044617,184,216,2
0.7860055565834045,184,601,2
0.9097570776939392,184,213,2
0.9537796974182129,184,187,1
0.9482275247573853,184,207,2
0.9456419348716736,184,213,2
0.8964692950248718,184,218,2
0.9497750401496887,184,206,2
0.7860055565834045,184,601,2
0.9097570776939392,184,213,2
0.953972578048706,184,187,0
0.9452881813049316,184,214,2
0.947796642780304,184,209,2
0.9491228461265564,184,208,2
0.9451606869697571,184,215,2
0.9490898847579956,184,205,2
0.9457899928092957,184,203,2
0.9894189238548279,185,187,0
0.9277536869049072,185,214,2
0.9302000999450684,185,209,2
0.9315171837806702,185,208,2
0.9276251792907715,185,215,2
0.9314748048782349,185,205,2
0.932757556438446,185,203,2
0.932757556438446,185,203,2
0.932757556438446,185,203,2
0.999824047088623,185,185,0
0.9350707530975342,185,203,2
0.933073878288269,185,201,2
0.9910557866096497,185,185,0
0.927875816822052,185,212,2
0.9452887773513794,185,200,2
0.9304478168487549,185,207,2
0.9318039417266846,185,206,2
0.9277457594871521,185,213,2
0.931771993637085,185,203,2
0.9451873302459717,185,200,2
0.933073878288269,185,201,2
0.933073878288269,185,201,2
0.933073878288269,185,201,2
0.9451163411140442,185,200,2
0.8819752931594849,185,218,2
0.8499487638473511,185,391,2
0.9457034468650818,185,198,2
0.9456019997596741,185,198,2
0.8236894011497498,185,601,2
0.9308481216430664,185,213,2
0.9328712224960327,185,201,2
0.915006160736084,185,241,2
0.9232116341590881,185,230,2
0.923311710357666,185,230,2
0.8152510523796082,185,606,2
0.9533560872077942,185,213,2
0.9533995985984802,185,197,2
0.9250977039337158,185,232,2
0.9249996542930603,185,232,2
0.9250977039337158,185,232,2
0.819835901260376,185,608,2
0.9533147215843201,185,199,2
0.8235422968864441,185,601,2
0.9464126229286194,185,202,2
0.9981173276901245,185,187,0
0.946313202381134,185,202,2
0.8496809601783752,185,391,2
0.7694759368896484,185,619,2
0.9309053421020508,185,214,2
0.9468081593513489,185,200,2
0.9467086791992188,185,200,2
0.8236896395683289,185,601,2
0.9333630204200745,185,209,2
0.8864946365356445,185,229,2
0.9012036919593811,185,199,2
0.9346816539764404,185,208,2
0.9307770729064941,185,215,2
0.9346410036087036,185,205,2
0.9326863884925842,185,203,2
0.989347517490387,185,187,0
0.9276829957962036,185,214,2
0.9007971882820129,185,199,2
0.90086829662323,185,199,2
0.9009698033332825,185,199,2
0.7859509587287903,185,600,2
0.9301292896270752,185,209,2
0.9097434282302856,185,212,2
0.9539632797241211,185,186,0
0.934852659702301,185,203,2
0.9112181663513184,185,169,2
0.9311821460723877,185,212,2
0.9337663054466248,185,207,2
1.0000730752944946,185,185,0
0.9314462542533875,185,208,2
0.9310522675514221,185,213,2
0.9351240992546082,185,206,2
0.9350939393043518,185,203,2
0.9331449866294861,185,201,2
0.9911286234855652,185,185,0
0.9278992414474487,185,212,2
0.9304711818695068,185,207,2
0.9275544285774231,185,215,2
0.9318272471427917,185,206,2
0.927769124507904,185,213,2
0.9317952394485474,185,203,2
0.9331449866294861,185,201,2
0.9331449866294861,185,201,2
0.9331449866294861,185,201,2
0.9996269345283508,185,185,1
0.9998028874397278,185,185,1
0.9309638738632202,185,212,2
0.9314038157463074,185,205,2
0.93354731798172,185,207,2
0.9349050521850586,185,206,2
0.9308339357376099,185,213,2
0.9348751306533813,185,203,2
0.9328776001930237,185,201,2
0.9908586144447327,185,185,1
0.9276808500289917,185,212,2
0.9302521347999573,185,207,2
0.9316081404685974,185,206,2
0.927550733089447,185,213,2
0.9315763115882874,185,203,2
0.9328776001930237,185,201,2
0.9326863884925842,185,203,2
0.9328776001930237,185,201,2
0.9328776001930237,185,201,2
0.9544466733932495,185,184,1
0.9508620500564575,185,198,2
0.9507600665092468,185,198,2
0.8236894011497498,185,601,2
0.9326863884925842,185,203,2
0.9533560872077942,185,213,2
0.9979244470596313,185,187,1
0.9307144284248352,185,214,2
0.9331714510917664,185,209,2
0.9344899654388428,185,208,2
0.9305860996246338,185,215,2
0.9344494342803955,185,205,2
0.9324942827224731,185,203,2
0.9891545176506042,185,187,1
0.9326863884925842,185,203,2
0.927492082118988,185,214,2
0.9299376010894775,185,209,2
0.9312545657157898,185,208,2
0.9273635149002075,185,215,2
0.9312122464179993,185,205,2
0.9324942827224731,185,203,2
0.9324942827224731,185,203,2
0.9324942827224731,185,203,2
0.9307829737663269,185,212,2
0.8872174620628357,185,216,2
0.8237757682800293,185,601,2
0.9534562230110168,185,213,2
0.9979958534240723,185,187,1
0.9335615038871765,185,207,2
0.9310289621353149,185,213,2
0.8820761442184448,185,218,2
0.8237757682800293,185,601,2
0.9534562230110168,185,213,2
0.9981887340545654,185,187,0
0.9309760332107544,185,214,2
0.9334339499473572,185,209,2
0.9347525835037231,185,208,2
0.9308478236198425,185,215,2
0.9347119927406311,185,205,2
0.932757556438446,185,203,2
0.934003472328186,187,214,2
0.9364901185035706,187,209,2
0.9377923607826233,187,208,2
0.9338791966438293,187,215,2
0.9377650618553162,187,205,2
0.9358157515525818,187,203,2
0.9358157515525818,187,203,2
0.9358157515525818,187,203,2
0.9892464280128479,187,185,0
0.931335985660553,187,203,2
0.9325962662696838,187,201,2
0.9981885552406311,187,185,0
0.9306508302688599,187,212,2
0.933251678943634,187,207,2
0.934590756893158,187,206,2
0.9305248856544495,187,213,2
0.9345725178718567,187,203,2
0.9325962662696838,187,201,2
0.9325962662696838,187,201,2
0.9325962662696838,187,201,2
0.9360466003417969,187,200,2
0.8799493908882141,187,218,2
0.8476597666740417,187,391,2
0.9366271495819092,187,198,2
0.9368702173233032,187,198,2
0.9271266460418701,187,213,2
0.9323974847793579,187,201,2
0.9231146574020386,187,241,2
0.9317333698272705,187,230,2
0.9314938187599182,187,230,2
0.8229742646217346,187,606,2
0.9624394774436951,187,197,2
0.9355842471122742,187,232,2
0.9358190298080444,187,232,2
0.9355842471122742,187,232,2
0.8295756578445435,187,608,2
0.9646485447883606,187,199,2
0.8166998624801636,187,601,2
0.9382159113883972,187,202,2
0.9384539127349854,187,202,2
0.8477250337600708,187,391,2
0.7683508992195129,187,619,2
0.9386090040206909,187,200,2
0.9388471245765686,187,200,2
0.8168439865112305,187,601,2
0.8844465017318726,187,229,2
0.8973821997642517,187,199,2
0.8967293500900269,187,199,2
0.8971410393714905,187,199,2
0.8968981504440308,187,199,2
0.7830808162689209,187,600,2
0.9064147472381592,187,212,2
0.9521294832229614,187,186,0
0.9311217069625854,187,203,2
0.9081137180328369,187,169,2
0.9273108839988708,187,212,2
0.9298991560935974,187,207,2
0.9893473982810974,187,185,0
0.9271847009658813,187,213,2
0.9312363862991333,187,206,2
0.9312161207199097,187,203,2
0.9325240254402161,187,201,2
0.9981175065040588,187,185,0
0.9262813329696655,187,212,2
0.933131992816925,187,207,2
0.9344709515571594,187,206,2
0.930405855178833,187,213,2
0.9344525337219238,187,203,2
0.9325240254402161,187,201,2
0.9325240254402161,187,201,2
0.9325240254402161,187,201,2
0.9890534281730652,187,185,1
0.9892256259918213,187,185,1
0.9272390007972717,187,212,2
0.9298271536827087,187,207,2
0.9311644434928894,187,206,2
0.9271128177642822,187,213,2
0.9311444163322449,187,203,2
0.9324041604995728,187,201,2
0.9979955554008484,187,185,1
0.9304600358009338,187,212,2
0.9330601096153259,187,207,2
0.9343991279602051,187,206,2
0.9303340315818787,187,213,2
0.9343809485435486,187,203,2
0.9324041604995728,187,201,2
0.9324041604995728,187,201,2
0.9324041604995728,187,201,2
0.9489735960960388,187,184,1
0.9417352676391602,187,198,2
0.9419796466827393,187,198,2
0.8168438076972961,187,601,2
0.9454280734062195,187,213,2
0.9913904070854187,187,187,1
0.9308537244796753,187,214,2
0.9333292841911316,187,209,2
0.9346297979354858,187,208,2
0.930729329586029,187,215,2
0.9346011281013489,187,205,2
0.935849666595459,187,203,2
1.000034213066101,187,187,1
0.9340372085571289,187,214,2
0.936523973941803,187,209,2
0.9378262162208557,187,208,2
0.9339128732681274,187,215,2
0.9377992153167725,187,205,2
0.935849666595459,187,203,2
0.935849666595459,187,203,2
0.935849666595459,187,203,2
0.9270619750022888,187,212,2
0.884835422039032,187,216,2
0.8166366219520569,187,601,2
0.945188581943512,187,213,2
0.9911674857139587,187,187,1
0.9962486624717712,214,209,2
0.9963613152503967,214,208,2
0.9997840523719788,214,215,2
0.9916412234306335,214,205,2
0.9275334477424622,214,203,2
0.9275334477424622,214,203,2
0.9275334477424622,214,203,2
0.9275901317596436,214,185,2
0.9811437129974365,214,203,2
0.9243271946907043,214,201,2
0.9309757947921753,214,185,2
0.9982227087020874,214,212,0
0.994461715221405,214,207,2
0.9945870637893677,214,206,2
0.9980032444000244,214,213,2
0.9897757768630981,214,203,2
0.9243271946907043,214,201,2
0.9243271946907043,214,201,2
0.9243271946907043,214,201,2
0.8760313391685486,214,200,2
0.9292422533035278,214,218,2
0.9007322788238525,214,391,2
0.8765724301338196,214,198,2
0.876812756061554,214,198,2
0.9892429709434509,214,213,2
0.924137532711029,214,201,2
0.859021782875061,214,241,2
0.8670560717582703,214,230,2
0.8668192028999329,214,230,2
0.7750102281570435,214,606,2
0.9033117890357971,214,197,2
0.8719266057014465,214,232,2
0.8721588253974915,214,232,2
0.8719266057014465,214,232,2
0.7821374535560608,214,608,2
0.9065158367156982,214,199,2
0.773343563079834,214,601,2
0.8791947364807129,214,202,2
0.8794301152229309,214,202,2
0.9008033275604248,214,391,2
0.8181249499320984,214,619,2
0.8795590996742249,214,200,2
0.8797945380210876,214,200,2
0.7734801769256592,214,601,2
0.9431412220001221,214,229,2
0.8893094062805176,214,199,2
0.8887131214141846,214,199,2
0.8891135454177856,214,199,2
0.8888731598854065,214,199,2
0.7868958115577698,214,600,2
0.9073439240455627,214,212,2
0.9434882998466492,214,186,2
0.9809359908103943,214,203,2
0.9654340147972107,214,169,2
0.9895613789558411,214,212,0
0.9857686161994934,214,207,2
0.9277318120002747,214,185,2
0.9893414378166199,214,213,2
0.985889196395874,214,206,2
0.9810732007026672,214,203,2
0.9243056178092957,214,201,2
0.9309543371200562,214,185,2
0.9981521964073181,214,212,0
0.9943909049034119,214,207,2
0.9945161938667297,214,206,2
0.9979328513145447,214,213,2
0.9891031384468079,214,203,2
0.9243056178092957,214,201,2
0.9243056178092957,214,201,2
0.9243056178092957,214,201,2
0.927399218082428,214,185,2
0.927562415599823,214,185,2
0.9894427061080933,214,212,1
0.985649585723877,214,207,2
0.9857701659202576,214,206,2
0.9892227649688721,214,213,2
0.9809542298316956,214,203,2
0.9241370558738708,214,201,2
0.9307848811149597,214,185,2
0.9980337619781494,214,212,1
0.9942721724510193,214,207,2
0.9943972826004028,214,206,2
0.9978143572807312,214,213,2
0.9878986477851868,214,203,2
0.9241370558738708,214,201,2
0.9241370558738708,214,201,2
0.9241370558738708,214,201,2
0.9403480291366577,214,184,2
0.8813571929931641,214,198,2
0.8815990090370178,214,198,2
0.7734799385070801,214,601,2
0.8950731158256531,214,213,2
0.9308538436889648,214,187,2
0.9915624856948853,214,214,1
0.9877816438674927,214,209,2
0.9878898859024048,214,208,2
0.9913461804389954,214,215,2
0.9831655025482178,214,205,2
0.9275670647621155,214,203,2
0.9340372085571289,214,187,2
1.0000334978103638,214,214,1
0.9962823390960693,214,209,2
0.9963949918746948,214,208,2
0.9998176097869873,214,215,2
0.9916751980781555,214,205,2
0.9275670647621155,214,203,2
0.9275670647621155,214,203,2
0.9275670647621155,214,203,2
0.9892740249633789,214,212,1
0.9344180226325989,214,216,2
0.7732750773429871,214,601,2
0.8948362469673157,214,213,2
0.9306332468986511,214,187,2
0.9963144063949585,209,208,2
0.9959990382194519,209,215,2
0.9938151240348816,209,205,2
0.930000364780426,209,203,2
0.930000364780426,209,203,2
0.930000364780426,209,203,2
0.9300359487533569,209,185,2
0.9832513332366943,209,203,2
0.9267649054527283,209,201,2
0.9334335923194885,209,185,2
0.994308590888977,209,212,2
0.9982114434242249,209,207,0
0.9944564700126648,209,206,2
0.9940547347068787,209,213,2
0.9919140338897705,209,203,2
0.9267649054527283,209,201,2
0.9267649054527283,209,201,2
0.9267649054527283,209,201,2
0.878179132938385,209,200,2
0.9310612678527832,209,218,2
0.9004632830619812,209,391,2
0.8787215948104858,209,198,2
0.8789628148078918,209,198,2
0.9852637052536011,209,213,2
0.9265745878219604,209,201,2
0.8612596988677979,209,241,2
0.8693151473999023,209,230,2
0.8690774440765381,209,230,2
0.7748302221298218,209,606,2
0.9035122394561768,209,197,2
0.8742191195487976,209,232,2
0.8744521737098694,209,232,2
0.8742191195487976,209,232,2
0.7820287346839905,209,608,2
0.906791627407074,209,199,2
0.7731539011001587,209,601,2
0.8813732862472534,209,202,2
0.8816094994544983,209,202,2
0.9005346298217773,209,391,2
0.8176653981208801,209,619,2
0.8817384243011475,209,200,2
0.8819747567176819,209,200,2
0.7732910513877869,209,601,2
0.9417453408241272,209,229,2
0.8915046453475952,209,199,2
0.8909056782722473,209,199,2
0.891307532787323,209,199,2
0.891066312789917,209,199,2
0.7838908433914185,209,600,2
0.9063984751701355,209,212,2
0.9460083842277527,209,186,2
0.9830429553985596,209,203,2
0.9689487814903259,209,169,1
0.9856169819831848,209,212,2
0.9894872307777405,209,207,0
0.9301781058311462,209,185,2
0.9853626489639282,209,213,2
0.985727846622467,209,206,2
0.983180582523346,209,203,2
0.92674320936203,209,201,2
0.9334120750427246,209,185,2
0.9942380785942078,209,212,2
0.9981403946876526,209,207,0
0.9943854808807373,209,206,2
0.9939842224121094,209,213,2
0.991843044757843,209,203,2
0.92674320936203,209,201,2
0.92674320936203,209,201,2
0.92674320936203,209,201,2
0.9298443794250488,209,185,2
0.9300081133842468,209,185,2
0.9854977130889893,209,212,2
0.9893677234649658,209,207,1
0.9856082797050476,209,206,2
0.9852433204650879,209,213,2
0.9830611348152161,209,203,2
0.9265741109848022,209,201,2
0.9332420229911804,209,185,2
0.9941189885139465,209,212,2
0.998021125793457,209,207,1
0.9942660331726074,209,206,2
0.9938651919364929,209,213,2
0.9917238354682922,209,203,2
0.9265741109848022,209,201,2
0.9265741109848022,209,201,2
0.9265741109848022,209,201,2
0.9428389072418213,209,184,2
0.8835182189941406,209,198,2
0.8837608695030212,209,198,2
0.7732908129692078,209,601,2
0.8940850496292114,209,213,2
0.9333292841911316,209,187,2
0.9877815246582031,209,214,2
0.9915026426315308,209,209,1
0.9878129363059998,209,208,2
0.9875314235687256,209,215,2
0.985309362411499,209,205,2
0.9300341010093689,209,203,2
0.936523973941803,209,187,2
0.9962823390960693,209,214,2
1.0000338554382324,209,209,1
0.9963482618331909,209,208,2
0.99603271484375,209,215,2
0.9938492178916931,209,205,2
0.9300341010093689,209,203,2
0.9294052124023438,209,203,2
0.9300341010093689,209,203,2
0.9853284955024719,209,212,2
0.9362467527389526,209,216,2
0.7730852365493774,209,601,2
0.8938472867012024,209,213,2
0.9331079721450806,209,187,2
0.9960144758224487,208,215,2
0.9951416850090027,208,205,2
0.9312961101531982,208,203,2
